AthleteGUID,AthleteName,AthleteGender,Nationality
1412457,Tess McHugh,W         ,GBR
1410861,Jessica Astill,W         ,GBR
1093103,Sinead Gutzmore,W         ,GBR
1190434,Ben Alcock,M         ,GBR
1413345,Arabella Wilson,W         ,GBR
1417599,Ophelia Pye,W         ,GBR
1421741,Aryan Padaruth,M         ,GBR
1420121,Charlie Evans,M         ,GBR
1410909,Tyrese Greenway,M         ,GBR
1408306,Ibukun Opadiran,M         ,GBR
1410901,Sarah Zintchem,W         ,GBR
1410900,Jordan Ricketts,M         ,GBR
1418914,Joshua Gbagbo,M         ,GBR
1429305,Toby Emm,M         ,GBR
1430883,John Stolberg,M         ,GBR
1428496,Mungo Prior,M         ,GBR
1408016,Bayleigh Lawton,M         ,GBR
1431483,David Seidu,M         ,GBR
1218243,Joel Grenfell,M         ,GBR
1411455,Jack N'Douba,M         ,GBR
1429769,Ossari Acquah,M         ,GBR
1430318,Gkontouin Imante,M         ,GBR
1434125,Harry McPhee,M         ,GBR
1425728,Rebecca Flaherty,W         ,GBR
1434132,Caitlyn Heggie,W         ,GBR
1410241,Tiana Rizzo,W         ,GBR
1432114,Mabel Akande,W         ,GBR
1413307,Lily Bradley,W         ,GBR
1412396,Hannah Taylor,W         ,GBR
1425177,Poppy Old,W         ,GBR
1427593,Caitlin McCloy,W         ,GBR
1429116,Reiss Marshall,M         ,GBR
1411201,Oliver Patton,M         ,GBR
1421629,Oscar Schofield,M         ,GBR
1246053,Harry Baker,M         ,GBR
1419407,Abigail Williams,W         ,GBR
1345492,Molly Jones,W         ,GBR
1187858,Aidan Gilbride,M         ,GBR
1409871,William Lane,M         ,GBR
1417757,Mathew Speed,M         ,GBR
1417781,Cameron Dockerill,M         ,GBR
1417800,Donald McPartlin,M         ,GBR
1417822,David McKinnon,M         ,GBR
1417842,Jack Kelly,M         ,GBR
1414048,Thomas Holliday,M         ,GBR
1414056,Cameron Matthews,M         ,GBR
1417747,Liam Bek,M         ,GBR
1417755,Reece Jefferson,M         ,GBR
1417773,Matthew Yapp,M         ,GBR
1417799,James Tilley,M         ,GBR
1417808,Jake Stephens,M         ,GBR
1417832,Jake Herrera,M         ,GBR
1414980,Scott Brember,M         ,GBR
1417743,Calum Tinnion,M         ,GBR
1417776,Thomas Newnham,M         ,GBR
1417819,Neil Smith,M         ,GBR
1417826,Liam Busby,M         ,GBR
1417835,Shane O’Neill,M         ,GBR
1417876,Callum Townsend,M         ,GBR
1099228,Nick Little,M         ,GBR
1337757,Will Clarke,M         ,GBR
1340476,Gavin Tomlinson,M         ,GBR
1414896,Barnaby Day,M         ,GBR
1413900,Cooper Berry,M         ,GBR
1414890,Michael O’Shea,M         ,GBR
1415000,Chris McGarrity,M         ,GBR
1417809,Nick Collins,M         ,GBR
1417825,Rhys Doherty,M         ,GBR
1417849,Neil Pollard,M         ,GBR
1417857,Ryan Lafferty,M         ,GBR
1417867,Daniel Hunt,M         ,GBR
1417875,Kevin Egan,M         ,GBR
1417890,Tom Owens,M         ,GBR
1417892,Michael Eccles,M         ,GBR
1417633,Gary Laybourne,M         ,GBR
1417883,Ben Cook,M         ,GBR
1068986,Martin Williams,M         ,GBR
1242621,Jonathan Tipper,M         ,GBR
1417753,Brian Fogarty,M         ,GBR
1417770,Andy Smith,M         ,GBR
1417777,Gordon Lennox,M         ,GBR
1417803,Gary Dean Briscoe,M         ,GBR
1417810,Paul Atherton,M         ,GBR
1417838,Trevor Shawn Osborne,M         ,GBR
1417844,Rob Byers,M         ,GBR
1417853,Phil Dickens,M         ,GBR
1417862,Charles Spelina,M         ,GBR
1417869,Chad Wolpert,M         ,GBR
1417885,Simon Murray,M         ,GBR
1417886,Daniel Lewis,M         ,GBR
1414018,David Brewis,M         ,GBR
1417745,Tom Webb,M         ,GBR
1417763,Gary McKivett,M         ,GBR
1417788,Tim Campion-Smith,M         ,GBR
1417812,Nigel Hockin,M         ,GBR
1417854,Andrew Drake,M         ,GBR
1186276,Jordan Fairclough,M         ,GBR
1410860,Rico Cottell,M         ,GBR
1428327,Daniel Bodman,M         ,GBR
1428331,Oliver Murphy,M         ,GBR
1428340,Kelly Edwards,W         ,GBR
1413315,Adetomiwa Oladiti,M         ,GBR
1429313,Corey Beechall,M         ,GBR
1251157,Olivia Green,W         ,GBR
1153140,Kevin Hodgson,M         ,GBR
1409589,Blake Brown,M         ,GBR
1408195,Meg Corker,W         ,GBR
1429321,Ewan Bradley,M         ,GBR
1412445,Sara Barbour,W         ,GBR
1425142,Andrew Peck,M         ,GBR
1411239,Cameron Forbes,M         ,GBR
1344853,Curtis Mitchell,M         ,GBR
1410055,Manon Baines,W         ,GBR
1407814,Harry Otoghile,M         ,GBR
1409924,Callum Newby,M         ,GBR
1436636,Cal Mills,M         ,GBR
1436622,Ross Good,M         ,GBR
1417877,Matthew Cooper,M         ,GBR
1436542,Alexander Lanz,M         ,GBR
1436596,Marcus Lovell,M         ,GBR
1436449,Jonathan Shaw,M         ,GBR
1429838,Joshua Hobbs,M         ,GBR
1436402,Martin Clark,M         ,GBR
1436436,Daniel Lloyd,M         ,GBR
1436716,George Rice,M         ,GBR
1168268,Caroline Lambert,W         ,GBR
1429998,Emmanuela Asante,W         ,GBR
1422757,Luke Dronfield,M         ,GBR
1437504,Tom Doney,M         ,GBR
1410775,Harriet Tuson,W         ,GBR
1200668,Jonathan Engelking,M         ,GBR
1340736,Joshua Stone,M         ,GBR
1409286,Harry Grindle,M         ,GBR
1253158,Hugh Sadler,M         ,GBR
1407973,Elizabeth Ibidunni,W         ,GBR
1429494,Stephen Dawes,M         ,GBR
1435865,Flick Burton,W         ,GBR
1411652,Helena Eastham,W         ,GBR
1407728,Myles Xavier,M         ,GBR
1436113,Jack Letson,M         ,GBR
1429513,Jason French,M         ,GBR
1436059,Shane Grace,M         ,GBR
1429524,Jonny Reep,M         ,GBR
1436084,Rebecca Clarke,W         ,GBR
1436137,Armana Rai,W         ,GBR
1435544,Troi Baxter,W         ,GBR
1432276,Rachel Hodgkinson,W         ,GBR
1436106,Kelly Joy,W         ,GBR
1436122,Jessie Gooderham,W         ,GBR
1435227,Susan Stead,W         ,GBR
1068343,Emma Pallant,W         ,GBR
1408471,Antonio Douglas,M         ,GBR
1408013,Ethan Mauge,M         ,GBR
1425113,Angus Lockhart,M         ,GBR
1188154,Dan Cliffe,M         ,GBR
1430111,Henry Christer,M         ,GBR
1408824,Doyin Aderinto,W         ,GBR
1408680,Janet Sanyaolu,W         ,GBR
1408625,Malachi Amadi,M         ,GBR
1408559,Lily Thurbon-Smith,W         ,GBR
1407836,Daniel Goriola,M         ,GBR
1407860,Isioma Richard,M         ,GBR
1408142,Matt Scarsbrook,M         ,GBR
1409454,Aaron Brown,M         ,GBR
1410908,Nathan Brown,M         ,GBR
1239443,Eleanor Grove,W         ,GBR
1409468,Scarlett Gammell,W         ,GBR
1408604,Joshua Barrett-Mowatt,M         ,GBR
1409492,John Mayingi,M         ,GBR
1409466,Sean Oceng-Engena,M         ,GBR
1410244,Jessica Duncton,W         ,GBR
1410236,Ella-Grace Edwards,W         ,GBR
1410895,Georgios Zaphiris,M         ,GBR
1410868,Olivia Boachie,W         ,GBR
1435226,Andrew Brown,M         ,GBR
1407837,Toby Sauter,M         ,GBR
1410914,Joe Harding,M         ,GBR
1413397,Mekhi Spence-Forde,M         ,GBR
1410261,Myles Copeland,M         ,GBR
1429952,Ezra Stuart,M         ,GBR
1422773,Jadon Arthur,M         ,GBR
1411359,Noah Hanson,M         ,GBR
1429851,Ricardo Sutherland,M         ,GBR
1427658,Dante Pollard,M         ,GBR
1429828,Francesco Calemma,M         ,GBR
1429951,Serena Blackwood,W         ,GBR
1429859,Deborah Lago,W         ,GBR
1424274,Henry Dover,M         ,GBR
1428334,Samuel Mowa,M         ,GBR
1428405,Jonny Brook,M         ,GBR
1218462,Peter Chambers,M         ,GBR
1428482,Daniel Shaw,M         ,GBR
1428372,Adam Hudson,M         ,GBR
1424564,Guy Stevens,M         ,GBR
1424994,Kristian Watson,M         ,GBR
1424841,Will Mycroft,M         ,GBR
1425028,Harry Smith,M         ,GBR
1424334,James Tuttle,M         ,GBR
1424869,Tom Higgs,M         ,GBR
1047264,Kojo Kyereme,M         ,GBR
1424907,Oscar Bell,M         ,GBR
1424928,John Fielding,M         ,GBR
1425063,Andrew Miles,M         ,GBR
1425070,Flurry Grierson,M         ,GBR
1424942,Peter Hart,M         ,GBR
1425076,Ben Savill,M         ,GBR
1424858,Abshir Mohamed,M         ,GBR
1424904,Adam Millbery,M         ,GBR
1424978,Jed Noblett,M         ,GBR
1256374,Fred Slemeck,M         ,GBR
1425051,Harry Wakefield,M         ,GBR
1430329,Adam Millbery,M         ,GBR
1150302,Andrea Clement,W         ,GBR
1425097,Madeleine Casey,W         ,GBR
1425099,Tina Louis,W         ,GBR
1422776,Kayden Faria-Brown,M         ,GBR
1411672,Janelle Clarke,W         ,GBR
1413330,Oakley Denson,M         ,GBR
1413329,Will Steadman,M         ,GBR
1413417,Lily Baggott,W         ,GBR
1413416,Ayo Opaleye,M         ,GBR
1414950,Matthew Parry,M         ,GBR
1415815,Khalid Dabiri,M         ,GBR
1162321,Scott Halsted,M         ,GBR
1434028,Lee Wood,M         ,GBR
1165893,Helen Winsor,W         ,GBR
1435222,Gabriella Thoburn,W         ,GBR
1432548,Angel McLeod,W         ,GBR
1250645,Gavin Bodrell,M         ,GBR
1428887,Moyin Odeniran,M         ,GBR
1432538,Uzoh Herbert,M         ,GBR
1433485,Kendrick Obeng,M         ,GBR
1433458,Nicholas Hamilton,M         ,GBR
1433488,Khalil Sesay,M         ,GBR
1430913,Harvey Jupe,M         ,GBR
1430930,Andris Thorpe,M         ,GBR
1417710,Samuel Hodgson,M         ,GBR
1432179,Sam Eglen,M         ,GBR
1432332,Andy Cole-Maud,M         ,GBR
1432673,Ezekiel Lowe,M         ,GBR
1234802,Katy Ward,W         ,GBR
1435704,Gill Pearson,W         ,GBR
1435459,Claudia Burrough,W         ,GBR
1435553,Emma Murray,W         ,GBR
1435620,Harriet Carr,W         ,GBR
1233278,Laura Bowman,W         ,GBR
1414914,Helen Gaunt,W         ,GBR
1435799,Lorna Baird,W         ,GBR
1435323,Chloe Lam-Moores,W         ,GBR
1435698,Heather Tomlinson,W         ,GBR
1435452,Alice Riddell-Webster,W         ,GBR
1435614,Sarah Flaherty,W         ,GBR
1435470,Louise Flynn,W         ,GBR
1414011,Becky Wright,W         ,GBR
1435798,Ruth Hawkins,W         ,GBR
1435528,Jacqueline Rockliffe,W         ,GBR
1435366,Alice Scott,W         ,GBR
1435722,Emily Meins,W         ,GBR
1435768,Alice Neil,W         ,GBR
1435637,Julliette Watkinson,W         ,GBR
1435731,Stephanie Migliorini,W         ,GBR
1435787,Rosie Wild,W         ,GBR
1435612,Olivia Desborough,W         ,GBR
1430753,Della Hatfield,W         ,GBR
1435777,Camilla McKnespiey,W         ,GBR
1435423,Holly Newton,W         ,GBR
1435312,Hannah Lucas,W         ,GBR
1435640,Eliza Hawthorn,W         ,GBR
1408920,Venika Moverley,W         ,GBR
1435791,Amy Harris,W         ,GBR
1413332,Sophie Delderfield,W         ,GBR
1435759,Belinda Houghton,W         ,GBR
1435429,Julie Pescod,W         ,GBR
1435539,Katherine Streams,W         ,GBR
1203080,Carrie Hoskins,W         ,GBR
1172885,Victoria Crawford,W         ,GBR
1435360,Josie Rawes,W         ,GBR
1424263,Alex Gladley,M         ,GBR
1435407,Michael Roberts,M         ,GBR
1435550,Andrew Mccarron,M         ,GBR
1414982,Aaron Odentz,M         ,GBR
1435738,James Horman,M         ,GBR
1435590,Andrew Lawrence,M         ,GBR
1167583,Ian Bailey,M         ,GBR
1421527,Wayne Loveridge,M         ,GBR
1435449,Will Pannell,M         ,GBR
1435715,Simeon Bates,M         ,GBR
1435743,Jonathan Horan,M         ,GBR
1435730,Phil Melling,M         ,GBR
1435422,David Jarrett,M         ,GBR
1435605,Jack Chennell,M         ,GBR
1435748,Ian Harding,M         ,GBR
1418012,Jacob Landers,M         ,GBR
1178888,Harry Lane,M         ,GBR
1434388,Chris Bruchhausen,M         ,GBR
1435390,Edward Diamond,M         ,GBR
1435559,Ross Matthews,M         ,GBR
1435634,Ben Clarke,M         ,GBR
1421768,Jack Chitty,M         ,GBR
1435645,Joe Morrow,M         ,GBR
1435726,Samuel Kelly,M         ,GBR
1435450,Adam Hodgson,M         ,GBR
1435723,David Millns,M         ,GBR
1220703,Chris Jordan,M         ,GBR
1435426,Michael Sandiford,M         ,GBR
1435639,Hugo Fry,M         ,GBR
1435548,Luke Rowland,M         ,GBR
1421548,Mark McKelvie,M         ,GBR
1435717,Blain Rooney,M         ,GBR
1435328,Mark Innocenti,M         ,GBR
1435573,Nick Tulp,M         ,GBR
1435567,Lewis Clarke,M         ,GBR
1435392,David Lawrence,M         ,GBR
1435622,James Condlyffe,M         ,GBR
1434600,Peter Coates,M         ,GBR
1435502,Sion Lewis,M         ,GBR
1435709,Kyle Brooks,M         ,GBR
1435463,Jamie Corbett,M         ,GBR
1435705,Simon Courtney,M         ,GBR
1435444,Joseph Houlton,M         ,GBR
1435479,Tony Connelly,M         ,GBR
1435436,Scott Yule,M         ,GBR
1435644,Stuart Macdougall,M         ,GBR
1435594,Matthew Snow,M         ,GBR
1435488,Oliver Rose,M         ,GBR
1427499,Kaylan Taylor,M         ,GBR
1432069,Uche Egbon,M         ,GBR
1432101,Timi Esan,M         ,GBR
1430960,Shamar Bennett,M         ,GBR
1428931,Wegahta Zerom,M         ,GBR
1430419,Matthew Rallison,M         ,GBR
1431502,Will Singleton,M         ,GBR
1432362,Daniel Pettitt,M         ,GBR
1417943,Harry Allan,M         ,GBR
1432345,Oliver Bushdari,M         ,GBR
1418404,Robert Wood,M         ,GBR
1432326,Jonny Earl,M         ,GBR
1432295,Dan Poynting,M         ,GBR
1432275,Chris Busaileh,M         ,GBR
1432393,George Mallett,M         ,GBR
1418002,James Rennie,M         ,GBR
1432044,Isaac Arnott,M         ,GBR
1432554,Pablo Fialho,M         ,GBR
1432555,Taf Nyakurerwa,M         ,GBR
1432556,Ebuka Nwokeji,M         ,GBR
1432542,Dahlia Corp,W         ,GBR
1432075,Leigh Thompson,W         ,GBR
1204170,Lizzie Clifford,W         ,GBR
1432795,Felicity Williamson-Sarll,W         ,GBR
1417538,Paul Smith,M         ,GBR
1417541,Stephen Campbell,M         ,GBR
1417061,Ben Coop,M         ,GBR
1411386,Yaw Afirifah-Mensah,M         ,GBR
1427425,Ella Bowell,W         ,GBR
1426948,Chizute Ogbedeh,M         ,GBR
1430154,Jessica Hall,W         ,GBR
1430091,Yvette Lock,W         ,GBR
1415903,Kurt Taylor,M         ,GBR
1256573,Laurensa Britane,W         ,GBR
1430842,Klaysen Kafuti,M         ,GBR
1417654,James Osola,M         ,GBR
1425642,George Ogden,M         ,GBR
1425453,Hannah Bell,W         ,GBR
1425536,Harley Norman,M         ,GBR
1421496,Rachel Maclennan,W         ,GBR
1423135,Marius Ball,M         ,GBR
1430881,Emmeline Orbell,W         ,GBR
1430847,Lottie Quinn,W         ,GBR
1424543,Grace Tuesday,W         ,GBR
1430889,Florence East,W         ,GBR
1430854,Stephanie Shaw,W         ,GBR
1087833,Amy Fry,W         ,GBR
1421463,Harry Wakefield,M         ,GBR
1414875,Chris Phillips-Hart,M         ,GBR
1161979,Caroline Adams,W         ,GBR
1410201,Mark Nixon,M         ,GBR
1136673,Kathryn Christie,W         ,GBR
1411283,Tehillah Ikechukwu Okonkwo,W         ,GBR
1409609,Jessica Lee,W         ,GBR
1414520,Lewis Tidy,M         ,GBR
1414673,Matthew Tait,M         ,GBR
1411189,Conan Harper,M         ,GBR
1412361,Lesley Bell,W         ,GBR
1217798,Stewart Millar,M         ,GBR
1412378,Anise Macaulay Orr,W         ,GBR
1429750,Ben Sandilands,M         ,GBR
1411444,Scott Temple,M         ,GBR
1412437,Abbi Macleod,W         ,GBR
1411304,Calum MacKenzie,M         ,GBR
1412397,Ashley Watson,W         ,GBR
1412404,James McMillan,M         ,GBR
1411294,Tendai Nyabadza,M         ,GBR
1429056,Daryl Reid,M         ,GBR
1422770,John Bell,M         ,GBR
1211651,Scott Stirling,M         ,GBR
1432927,Aidan Page,M         ,GBR
1431984,Lachlan Buchanan,M         ,GBR
1428851,Jonathan Marshall,M         ,GBR
1430065,Jamie Phillips,M         ,GBR
1432904,Steven Bryce,M         ,GBR
1432897,Sam Lesley,M         ,GBR
1429117,Amy Teasdale,W         ,GBR
1435916,Martin Brown,M         ,GBR
1435958,John Lenehan,M         ,GBR
1435896,Colin Whitby,M         ,GBR
1435870,Matthew Scarsbrook,M         ,GBR
1435900,Jack Heathwood,M         ,GBR
1435979,Yvonne McNairn,W         ,GBR
1434063,Craig Shennan,M         ,GBR
1434066,Jamie Connor,M         ,GBR
1430642,Ally Mitchell,M         ,GBR
1434044,Sophie Thomas,W         ,GBR
1096189,Owain Jones,M         ,GBR
1414874,Ben Kruze,M         ,GBR
1410613,Joseph Berry,M         ,GBR
1264126,Alicia Samuel,W         ,GBR
1409020,Sam Tyas,M         ,GBR
1407771,Alex Jackson,M         ,GBR
1408491,Tom Baird,M         ,GBR
1407924,Oliver Capps,M         ,GBR
1246123,Thomas White,M         ,GBR
1408207,Darian Moore,M         ,GBR
1408209,Henry Curtis,M         ,GBR
1223538,Jasmine Cooper,W         ,GBR
1414949,Nyree Perry,W         ,GBR
1414955,Karran Kapur-Walton,M         ,GBR
1416342,Daniel Rothwell,M         ,GBR
1416357,Ifan Dafydd,M         ,GBR
1416344,Adam Bull,M         ,GBR
1416352,Robert Ellis,M         ,GBR
1217999,Jack Hutchens,M         ,GBR
1416349,Joe Connors,M         ,GBR
1416348,Jonathan Butler,M         ,GBR
1425297,Sarah Winstone,W         ,GBR
1425551,Toby Hiller,M         ,GBR
1422862,Millie Fakande,W         ,GBR
1435239,"Cardiff, GBR",M         ,GBR
1413905,Imogen Amos,W         ,GBR
1435255,Dylan Nazareth,M         ,GBR
1435243,Chris McMillan,M         ,GBR
1432655,Lewis Evans,M         ,GBR
1409606,Millie Carter,W         ,GBR
1343651,Cameron Milne,M         ,GBR
1081199,James Hunter,M         ,GBR
1084756,Rachel Stringer,W         ,GBR
1417134,Chris Dunn,M         ,GBR
1407617,James Meader,M         ,GBR
1421472,Lee Davies,M         ,GBR
1434562,Lee Milburn,M         ,GBR
1086911,Ben Jones,M         ,GBR
1432156,Lawson Capes,M         ,GBR
1422895,Olivia Austin,W         ,GBR
1428326,Freya Vidal,W         ,GBR
1425157,Ben Ayuk,M         ,GBR
1428323,Dylan Love,M         ,GBR
1428328,Amhra Dyer-Stott,M         ,GBR
1425108,Joshua Hickson,M         ,GBR
1425147,Eden Creasey,W         ,GBR
1198888,Zara Knappy,W         ,GBR
1407992,Judith Nutt,W         ,GBR
1407875,Eve Pannone,W         ,GBR
1408315,Abby Barker,W         ,GBR
1407774,Molly Pace,W         ,GBR
1408229,Tom Charlton,M         ,GBR
1408294,Ben Plummer,M         ,GBR
1407588,Craig Gunn,M         ,GBR
1408960,Michael Hedley,M         ,GBR
1156229,Charlotte Murphy,W         ,GBR
1410256,Khia'aama Kofi,W         ,GBR
1418391,Alex Bernstein,M         ,GBR
1430129,Isabel Richardson,W         ,GBR
1418870,Oliver Wright,M         ,GBR
1427737,Martha Hazlehurst,W         ,GBR
1420138,David Rich,M         ,GBR
1408079,Jessica Lark,W         ,GBR
1408017,Ayo Salako,M         ,GBR
1407895,Jessica Young-Rogers,W         ,GBR
1408249,Gabrielle Phelan,W         ,GBR
1408221,Harry Ross-Hughes,M         ,GBR
1407669,Maisie French,W         ,GBR
1409485,Jonathan Stewart,M         ,GBR
1430152,James Tucker,M         ,GBR
1413362,Eve Pound,W         ,GBR
1238905,Anya Turner,W         ,GBR
1433454,Mitchell Bryne,M         ,GBR
1433950,Graham Gilshinan,M         ,GBR
1437292,Gemma McDonald,W         ,GBR
1437460,Darren Southcott,M         ,GBR
1202959,Josh Tighe,M         ,GBR
1231113,Olivier Heaslip,M         ,GBR
1408949,David Irvine,M         ,GBR
1411634,Cameron Colville,M         ,GBR
1423157,Max Abernethy,M         ,GBR
1411617,Liam Suttie,M         ,GBR
1426823,Ethan Glyde,M         ,GBR
1418686,Ben Felton,M         ,GBR
1434583,Sam Gilliver,M         ,GBR
1436644,Nikki Wilkinson,W         ,GBR
1437678,Justine Lynch,W         ,GBR
1407769,Lucy Brash,W         ,GBR
1411375,Joseph Nash,M         ,GBR
1411464,Joel Burgess,M         ,GBR
1411381,Stefan O'Loughnane,M         ,GBR
