AthleteGUID,CompetitionID,EventID,dateid,EventName,Terrain,PerformanceValues,PerformanceUnits,CompPosition,CompRound,CompName,CompVenue,ValidPerformance,EventWind,AthleteName,AthleteGender,Nationality
1275666,142291,3148418,08/08/2024,110m Hurdles,outdoor,13.09,seconds,3.0,Finals,OG,Paris,1,-0.1,Rasheed Broadbell,M         ,JAM
1275666,142291,3148098,07/08/2024,110m Hurdles,outdoor,13.21,seconds,1.0,Semi-finals,OG,Paris,1,-0.1,Rasheed Broadbell,M         ,JAM
1275666,126941,2830561,16/07/2022,110m Hurdles,outdoor,13.36,seconds,2.0,Heats,WC,Eugene OR,1,-0.5,Rasheed Broadbell,M         ,JAM
1275666,126941,2830659,17/07/2022,110m Hurdles,outdoor,13.27,seconds,3.0,Semi-finals,WC,Eugene OR,1,0.3,Rasheed Broadbell,M         ,JAM
1275666,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.42,seconds,2.0,Heats,OG,Paris,1,0.7,Rasheed Broadbell,M         ,JAM
1275533,142291,3147162,04/08/2024,Hammer Throw,outdoor,69.9,metres,16.0,Quarter-finals,OG,Paris,1,,Nicola Tuthill,W         ,IRL
1274830,142291,3147259,05/08/2024,200m,outdoor,22.94,seconds,2.0,Quarter-finals,OG,Paris,1,0.6,Adaejah Hodge,W         ,IVB
1274830,142291,3147268,05/08/2024,200m,outdoor,22.7,seconds,8.0,Semi-finals,OG,Paris,1,0.0,Adaejah Hodge,W         ,IVB
1274830,142291,3147159,04/08/2024,200m,outdoor,23.0,seconds,5.0,Heats,OG,Paris,1,0.5,Adaejah Hodge,W         ,IVB
1274830,134418,2988736,24/08/2023,200m,outdoor,22.96,seconds,7.0,Semi-finals,WC,Budapest,1,-0.2,Adaejah Hodge,W         ,IVB
1274830,134418,2988578,23/08/2023,200m,outdoor,22.82,seconds,4.0,Heats,WC,Budapest,1,-0.4,Adaejah Hodge,W         ,IVB
1274711,134418,2988071,20/08/2023,110m Hurdles,outdoor,13.32,seconds,1.0,Heats,WC,Budapest,1,-0.9,Tade Ojora,M         ,GBR
1274711,134418,2988318,21/08/2023,110m Hurdles,outdoor,13.43,seconds,5.0,Semi-finals,WC,Budapest,1,-0.2,Tade Ojora,M         ,GBR
1274711,142291,3148098,07/08/2024,110m Hurdles,outdoor,13.47,seconds,7.0,Semi-finals,OG,Paris,1,-0.1,Tade Ojora,M         ,GBR
1274711,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.35,seconds,4.0,Heats,OG,Paris,1,0.3,Tade Ojora,M         ,GBR
1273928,134418,2988487,22/08/2023,800m,outdoor,108.38,seconds,8.0,Heats,WC,Budapest,1,,Riley McGown,M         ,AUS
1272939,134418,2988010,19/08/2023,100m,outdoor,10.1,seconds,2.0,Heats,WC,Budapest,1,0.0,Eugene Amo-Dadzie,M         ,GBR
1272939,134418,2988073,20/08/2023,100m,outdoor,10.03,seconds,4.0,Semi-finals,WC,Budapest,1,0.3,Eugene Amo-Dadzie,M         ,GBR
1272772,134418,2988541,22/08/2023,3000m Steeplechase,outdoor,501.61,seconds,12.0,Finals,WC,Budapest,1,,Leonard Chemutai,M         ,UGA
1272772,134418,2988002,19/08/2023,3000m Steeplechase,outdoor,504.74,seconds,5.0,Heats,WC,Budapest,1,,Leonard Chemutai,M         ,UGA
1272772,142291,3148208,07/08/2024,3000m Steeplechase,outdoor,500.03,seconds,15.0,Finals,OG,Paris,1,,Leonard Chemutai,M         ,UGA
1272772,142291,3147491,05/08/2024,3000m Steeplechase,outdoor,498.19,seconds,2.0,Heats,OG,Paris,1,,Leonard Chemutai,M         ,UGA
1271806,134418,2988039,19/08/2023,100m,outdoor,10.79,seconds,3.0,Single race,WC,Budapest,1,0.0,Chan Kin Wa,M         ,MAC
1271806,134418,2988010,19/08/2023,100m,outdoor,10.83,seconds,8.0,Heats,WC,Budapest,1,-0.6,Chan Kin Wa,M         ,MAC
1269556,142291,3147517,05/08/2024,200m,outdoor,20.32,seconds,1.0,Heats,OG,Paris,1,-0.1,Tarsis Orogot,M         ,UGA
1269556,126941,2831654,18/07/2022,200m,outdoor,20.44,seconds,3.0,Heats,WC,Eugene OR,1,0.5,Tarsis Orogot,M         ,UGA
1269556,126941,2831748,19/07/2022,200m,outdoor,20.35,seconds,5.0,Semi-finals,WC,Eugene OR,1,1.1,Tarsis Orogot,M         ,UGA
1269556,142291,3148199,07/08/2024,200m,outdoor,20.64,seconds,6.0,Semi-finals,OG,Paris,1,-0.1,Tarsis Orogot,M         ,UGA
1269556,134418,2988729,24/08/2023,200m,outdoor,20.26,seconds,3.0,Semi-finals,WC,Budapest,1,-0.1,Tarsis Orogot,M         ,UGA
1269556,134418,2988613,23/08/2023,200m,outdoor,20.44,seconds,4.0,Heats,WC,Budapest,1,-0.2,Tarsis Orogot,M         ,UGA
1266383,112541,2658096,31/07/2021,100m,outdoor,11.02,seconds,6.0,Single race,OG,Tokyo,1,-0.2,Sokong Pen,M         ,CAM
1263892,142291,3148216,07/08/2024,100m Hurdles,outdoor,13.06,seconds,8.0,Heats,OG,Paris,1,0.0,Emelia Chatfield,W         ,USA
1263892,142291,3148405,08/08/2024,100m Hurdles,outdoor,13.24,seconds,6.0,Quarter-finals,OG,Paris,1,0.1,Emelia Chatfield,W         ,USA
1261452,126941,2832346,24/07/2022,5000m,outdoor,798.05,seconds,11.0,Finals,WC,Eugene OR,1,,Abdihamid Nur,M         ,USA
1261452,142291,3148214,07/08/2024,5000m,outdoor,855.0,seconds,19.0,Heats,OG,Paris,1,,Abdihamid Nur,M         ,USA
1261452,134418,2988795,24/08/2023,5000m,outdoor,816.37,seconds,5.0,Heats,WC,Budapest,1,,Abdihamid Nur,M         ,USA
1261452,134418,2988980,27/08/2023,5000m,outdoor,803.9,seconds,12.0,Finals,WC,Budapest,1,,Abdihamid Nur,M         ,USA
1261452,126941,2832066,21/07/2022,5000m,outdoor,804.48,seconds,5.0,Heats,WC,Eugene OR,1,,Abdihamid Nur,M         ,USA
1260907,142291,3146954,02/08/2024,100m,outdoor,12.0,seconds,9.0,Heats,OG,Paris,1,-0.4,Maria Alejandra Carmona,W         ,NCA
1260907,142291,3147060,02/08/2024,100m,outdoor,11.88,seconds,4.0,Single race,OG,Paris,1,1.1,Maria Alejandra Carmona,W         ,NCA
1260709,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.67,seconds,8.0,Heats,OG,Paris,1,1.1,Krzysztof Kiljan,M         ,POL
1260709,134418,2988071,20/08/2023,110m Hurdles,outdoor,14.09,seconds,8.0,Heats,WC,Budapest,1,0.5,Krzysztof Kiljan,M         ,POL
1260709,142291,3147954,06/08/2024,110m Hurdles,outdoor,13.73,seconds,6.0,Quarter-finals,OG,Paris,1,0.2,Krzysztof Kiljan,M         ,POL
1258335,81430,2419934,30/09/2019,200m,outdoor,23.45,seconds,8.0,Heats,WC,Doha,1,0.4,Gulsunbi Sharifova,W         ,TJK
1258285,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,572.73,seconds,10.0,Heats,WC,Eugene OR,1,,Ceili McCabe,W         ,CAN
1258285,142291,3147153,04/08/2024,3000m Steeplechase,outdoor,560.71,seconds,7.0,Heats,OG,Paris,1,,Ceili McCabe,W         ,CAN
1258285,134418,2988571,23/08/2023,3000m Steeplechase,outdoor,569.3,seconds,6.0,Heats,WC,Budapest,1,,Ceili McCabe,W         ,CAN
1255818,123073,2753769,19/03/2022,1500m,indoor,235.51,seconds,7.0,Heats,WC,Beograd,1,,Nesim Amsellek,M         ,ITA
1254848,126941,2831297,17/07/2022,400m,outdoor,46.85,seconds,7.0,Heats,WC,Eugene OR,1,,Boško Kijanović,M         ,SRB
1254848,123073,2753568,18/03/2022,400m,indoor,46.97,seconds,5.0,Semi-finals,WC,Beograd,1,,Boško Kijanović,M         ,SRB
1254848,123073,2753622,18/03/2022,400m,indoor,46.88,seconds,2.0,Heats,WC,Beograd,1,,Boško Kijanović,M         ,SRB
1254281,134418,2988101,20/08/2023,400m,outdoor,45.6,seconds,6.0,Heats,WC,Budapest,1,,Dubem Nwachkwu,M         ,USA
1252158,142291,3147124,03/08/2024,100m,outdoor,10.31,seconds,5.0,Heats,OG,Paris,1,0.2,Devin Augustine,M         ,TTO
1251097,142291,3147124,03/08/2024,100m,outdoor,10.26,seconds,6.0,Heats,OG,Paris,1,-0.2,Ali Anwar Al-Balushi,M         ,OMA
1250430,123073,2753791,19/03/2022,800m,indoor,121.7,seconds,2.0,Heats,WC,Beograd,1,,Freweyni Hailu,W         ,ETH
1250430,123073,2754566,20/03/2022,800m,indoor,120.54,seconds,2.0,Finals,WC,Beograd,1,,Freweyni Hailu,W         ,ETH
1250430,135095,3006983,01/03/2024,1500m,indoor,252.38,seconds,1.0,Heats,WC,Glasgow,1,,Freweyni Hailu,W         ,ETH
1250430,135095,3007966,03/03/2024,1500m,indoor,241.46,seconds,1.0,Finals,WC,Glasgow,1,,Freweyni Hailu,W         ,ETH
1250430,134418,2988590,23/08/2023,5000m,outdoor,874.16,seconds,4.0,Heats,WC,Budapest,1,,Freweyni Hailu,W         ,ETH
1250430,134418,2988880,26/08/2023,5000m,outdoor,898.31,seconds,7.0,Finals,WC,Budapest,1,,Freweyni Hailu,W         ,ETH
1250430,126941,2830601,16/07/2022,1500m,outdoor,242.28,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Freweyni Hailu,W         ,ETH
1250430,126941,2830557,15/07/2022,1500m,outdoor,244.85,seconds,3.0,Heats,WC,Eugene OR,1,,Freweyni Hailu,W         ,ETH
1250430,112541,2658136,02/08/2021,1500m,outdoor,244.12,seconds,5.0,Heats,OG,Tokyo,1,,Freweyni Hailu,W         ,ETH
1250430,112541,2659333,06/08/2021,1500m,outdoor,237.6,seconds,4.0,Finals,OG,Tokyo,1,,Freweyni Hailu,W         ,ETH
1250430,126941,2831663,18/07/2022,1500m,outdoor,241.28,seconds,4.0,Finals,WC,Eugene OR,1,,Freweyni Hailu,W         ,ETH
1250430,112541,2659060,04/08/2021,1500m,outdoor,237.54,seconds,2.0,Semi-finals,OG,Tokyo,1,,Freweyni Hailu,W         ,ETH
1250430,126941,2832152,21/07/2022,800m,outdoor,120.93,seconds,2.0,Heats,WC,Eugene OR,1,,Freweyni Hailu,W         ,ETH
1250430,126941,2832173,22/07/2022,800m,outdoor,120.11,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Freweyni Hailu,W         ,ETH
1249802,81430,1007105,30/09/2019,400m,outdoor,59.91,seconds,8.0,Heats,WC,Doha,1,,Aishath Himna Hassan,W         ,MDV
1249193,142291,3147269,05/08/2024,400m Hurdles,outdoor,47.69,seconds,2.0,Heats,OG,Paris,1,,Clement Ducos,M         ,
1249193,142291,3148213,07/08/2024,400m Hurdles,outdoor,47.85,seconds,2.0,Semi-finals,OG,Paris,1,,Clement Ducos,M         ,
1249193,142291,3148489,09/08/2024,400m Hurdles,outdoor,47.76,seconds,4.0,Finals,OG,Paris,1,,Clement Ducos,M         ,
1249144,81430,2464389,27/09/2019,3000m Steeplechase,outdoor,595.72,seconds,13.0,Heats,WC,Doha,1,,Reimi Yoshimura,W         ,JPN
1249144,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,598.07,seconds,14.0,Heats,WC,Eugene OR,1,,Reimi Yoshimura,W         ,JPN
1248732,142291,3147791,06/08/2024,Long Jump,outdoor,6.09,metres,30.0,Quarter-finals,OG,Paris,1,0.1,Tessy Ebosele,W         ,ESP
1248732,134418,2988007,19/08/2023,Long Jump,outdoor,6.65,metres,11.0,Quarter-finals,WC,Budapest,1,0.2,Tessy Ebosele,W         ,ESP
1248732,134418,2988093,20/08/2023,Long Jump,outdoor,6.62,metres,8.0,Finals,WC,Budapest,1,0.0,Tessy Ebosele,W         ,ESP
1247997,142291,3147920,06/08/2024,200m,outdoor,22.7,seconds,8.0,Finals,OG,Paris,1,-0.6,Jessika Gbai,W         ,CIV
1247997,142291,3147159,04/08/2024,200m,outdoor,22.61,seconds,2.0,Heats,OG,Paris,1,0.0,Jessika Gbai,W         ,CIV
1247997,126941,2831666,18/07/2022,200m,outdoor,22.89,seconds,5.0,Heats,WC,Eugene OR,1,0.4,Jessika Gbai,W         ,CIV
1247997,142291,3147268,05/08/2024,200m,outdoor,22.36,seconds,3.0,Semi-finals,OG,Paris,1,0.1,Jessika Gbai,W         ,CIV
1247997,126941,2831737,19/07/2022,200m,outdoor,22.84,seconds,6.0,Semi-finals,WC,Eugene OR,1,1.4,Jessika Gbai,W         ,CIV
1247997,134418,2988578,23/08/2023,200m,outdoor,22.78,seconds,3.0,Heats,WC,Budapest,1,-0.4,Jessika Gbai,W         ,CIV
1247997,134418,2988736,24/08/2023,200m,outdoor,22.88,seconds,6.0,Semi-finals,WC,Budapest,1,-0.2,Jessika Gbai,W         ,CIV
1247838,142291,3147778,06/08/2024,200m,outdoor,20.67,seconds,3.0,Quarter-finals,OG,Paris,1,1.0,Timothé Mumenthaler,M         ,SUI
1247838,142291,3147517,05/08/2024,200m,outdoor,20.63,seconds,5.0,Heats,OG,Paris,1,-0.1,Timothé Mumenthaler,M         ,SUI
1247088,112541,2658194,01/08/2021,800m,outdoor,104.54,seconds,6.0,Semi-finals,OG,Tokyo,1,,Michael Saruni,M         ,KEN
1247088,112541,2658112,31/07/2021,800m,outdoor,105.21,seconds,2.0,Heats,OG,Tokyo,1,,Michael Saruni,M         ,KEN
1246694,112541,2659024,03/08/2021,200m,outdoor,21.31,seconds,6.0,Heats,OG,Tokyo,1,-0.7,Lucas Vilar,M         ,BRA
1246694,126941,2831654,18/07/2022,200m,outdoor,20.65,seconds,6.0,Heats,WC,Eugene OR,1,-0.3,Lucas Vilar,M         ,BRA
1246694,135095,3029961,01/03/2024,400m,indoor,47.92,seconds,5.0,Heats,WC,Glasgow,1,,Lucas Vilar,M         ,BRA
1246634,142291,3147136,03/08/2024,1500m,outdoor,216.06,seconds,10.0,Quarter-finals,OG,Paris,1,,Ruben Verheyden,M         ,BEL
1246634,142291,3147061,02/08/2024,1500m,outdoor,216.62,seconds,12.0,Heats,OG,Paris,1,,Ruben Verheyden,M         ,BEL
1246634,126941,2830575,16/07/2022,1500m,outdoor,219.46,seconds,7.0,Heats,WC,Eugene OR,1,,Ruben Verheyden,M         ,BEL
1246634,134418,2988001,19/08/2023,1500m,outdoor,227.02,seconds,5.0,Heats,WC,Budapest,1,,Ruben Verheyden,M         ,BEL
1246634,134418,2988099,20/08/2023,1500m,outdoor,213.96,seconds,11.0,Semi-finals,WC,Budapest,1,,Ruben Verheyden,M         ,BEL
1245959,134418,2988616,23/08/2023,Pole Vault,outdoor,5.7,metres,15.0,Quarter-finals,WC,Budapest,1,,Kyle Rademeyer,M         ,RSA
1245726,134418,2988745,24/08/2023,Long Jump,outdoor,8.5,metres,2.0,Finals,WC,Budapest,1,-0.1,Wayne Pinnock,M         ,JAM
1245726,134418,2988597,23/08/2023,Long Jump,outdoor,8.54,metres,1.0,Quarter-finals,WC,Budapest,1,1.2,Wayne Pinnock,M         ,JAM
1245726,126941,2830602,16/07/2022,Long Jump,outdoor,7.88,metres,9.0,Finals,WC,Eugene OR,1,0.5,Wayne Pinnock,M         ,JAM
1245726,126941,2830546,15/07/2022,Long Jump,outdoor,7.98,metres,9.0,Quarter-finals,WC,Eugene OR,1,0.7,Wayne Pinnock,M         ,JAM
1245726,142291,3147161,04/08/2024,Long Jump,outdoor,7.96,metres,7.0,Quarter-finals,OG,Paris,1,1.6,Wayne Pinnock,M         ,JAM
1245726,142291,3147912,06/08/2024,Long Jump,outdoor,8.36,metres,2.0,Finals,OG,Paris,1,-0.2,Wayne Pinnock,M         ,JAM
1245358,126941,2831615,18/07/2022,800m,outdoor,126.67,seconds,,Heats,WC,Eugene OR,1,,Anna Hall,W         ,USA
1245358,126941,2831616,18/07/2022,Long Jump,outdoor,6.39,metres,,Heats,WC,Eugene OR,1,-0.4,Anna Hall,W         ,USA
1245358,126941,2831603,18/07/2022,Javelin Throw,outdoor,45.75,metres,,Heats,WC,Eugene OR,1,,Anna Hall,W         ,USA
1245358,126941,2831493,17/07/2022,100m Hurdles,outdoor,13.2,seconds,,Heats,WC,Eugene OR,1,0.7,Anna Hall,W         ,USA
1245358,126941,2831328,17/07/2022,200m,outdoor,23.08,seconds,,Heats,WC,Eugene OR,1,1.4,Anna Hall,W         ,USA
1245358,126941,2830671,17/07/2022,High Jump,outdoor,1.86,metres,,Heats,WC,Eugene OR,1,,Anna Hall,W         ,USA
1245358,126941,2831223,17/07/2022,Shot Put,outdoor,13.67,metres,,Heats,WC,Eugene OR,1,,Anna Hall,W         ,USA
1245358,134418,2988102,20/08/2023,800m,outdoor,124.09,seconds,,Heats,WC,Budapest,1,,Anna Hall,W         ,USA
1245358,134418,2988103,20/08/2023,Long Jump,outdoor,6.19,metres,,Heats,WC,Budapest,1,0.8,Anna Hall,W         ,USA
1245358,134418,2988084,20/08/2023,Javelin Throw,outdoor,44.88,metres,,Heats,WC,Budapest,1,,Anna Hall,W         ,USA
1245358,134418,2988052,19/08/2023,Shot Put,outdoor,14.54,metres,,Heats,WC,Budapest,1,,Anna Hall,W         ,USA
1245358,134418,2988049,19/08/2023,High Jump,outdoor,1.83,metres,,Heats,WC,Budapest,1,,Anna Hall,W         ,USA
1245358,134418,2988048,19/08/2023,200m,outdoor,23.56,seconds,,Heats,WC,Budapest,1,0.0,Anna Hall,W         ,USA
1245358,142291,3148609,09/08/2024,Long Jump,outdoor,5.93,metres,,Heats,OG,Paris,1,0.3,Anna Hall,W         ,USA
1245358,142291,3148386,08/08/2024,100m Hurdles,outdoor,13.36,seconds,,Heats,OG,Paris,1,-0.1,Anna Hall,W         ,USA
1245358,142291,3148289,08/08/2024,200m,outdoor,23.89,seconds,,Heats,OG,Paris,1,0.4,Anna Hall,W         ,USA
1245358,142291,3148294,08/08/2024,Shot Put,outdoor,14.11,metres,,Heats,OG,Paris,1,,Anna Hall,W         ,USA
1245358,142291,3148426,08/08/2024,High Jump,outdoor,1.89,metres,,Heats,OG,Paris,1,,Anna Hall,W         ,USA
1245358,134418,2988040,19/08/2023,100m Hurdles,outdoor,12.97,seconds,,Heats,WC,Budapest,1,0.4,Anna Hall,W         ,USA
1245358,142291,3148497,09/08/2024,800m,outdoor,124.39,seconds,,Heats,OG,Paris,1,,Anna Hall,W         ,USA
1245358,142291,3148510,09/08/2024,Javelin Throw,outdoor,45.99,metres,,Heats,OG,Paris,1,,Anna Hall,W         ,USA
1244862,142291,3147061,02/08/2024,1500m,outdoor,217.82,seconds,9.0,Heats,OG,Paris,1,,Cathal Doyle,M         ,IRL
1244862,142291,3147136,03/08/2024,1500m,outdoor,214.92,seconds,1.0,Quarter-finals,OG,Paris,1,,Cathal Doyle,M         ,IRL
1244862,142291,3147157,04/08/2024,1500m,outdoor,213.15,seconds,10.0,Semi-finals,OG,Paris,1,,Cathal Doyle,M         ,IRL
1243568,126941,2831298,17/07/2022,Discus Throw,outdoor,58.44,metres,13.0,Quarter-finals,WC,Eugene OR,1,,Werner Visser,M         ,RSA
1243420,126941,2830856,17/07/2022,400m,outdoor,52.84,seconds,7.0,Heats,WC,Eugene OR,1,,Niddy Mingilishi,W         ,ZAM
1242566,112541,2658987,03/08/2021,5000m,outdoor,814.11,seconds,10.0,Heats,OG,Tokyo,1,,Luis Grijalva,M         ,GUA
1242566,112541,2659319,06/08/2021,5000m,outdoor,790.09,seconds,12.0,Finals,OG,Tokyo,1,,Luis Grijalva,M         ,GUA
1242566,126941,2832066,21/07/2022,5000m,outdoor,794.04,seconds,3.0,Heats,WC,Eugene OR,1,,Luis Grijalva,M         ,GUA
1242566,126941,2832346,24/07/2022,5000m,outdoor,790.44,seconds,4.0,Finals,WC,Eugene OR,1,,Luis Grijalva,M         ,GUA
1242566,142291,3148214,07/08/2024,5000m,outdoor,838.81,seconds,16.0,Heats,OG,Paris,1,,Luis Grijalva,M         ,GUA
1242566,134418,2988795,24/08/2023,5000m,outdoor,812.72,seconds,1.0,Heats,WC,Budapest,1,,Luis Grijalva,M         ,GUA
1242566,134418,2988980,27/08/2023,5000m,outdoor,792.5,seconds,4.0,Finals,WC,Budapest,1,,Luis Grijalva,M         ,GUA
1242322,134418,2988098,20/08/2023,100m,outdoor,11.32,seconds,6.0,Heats,WC,Budapest,1,-0.4,Leah Bertrand,W         ,TTO
1242322,142291,3147114,03/08/2024,100m,outdoor,11.37,seconds,9.0,Semi-finals,OG,Paris,1,0.2,Leah Bertrand,W         ,TTO
1242322,142291,3146954,02/08/2024,100m,outdoor,11.27,seconds,3.0,Heats,OG,Paris,1,-0.4,Leah Bertrand,W         ,TTO
1241746,134418,2988795,24/08/2023,5000m,outdoor,822.86,seconds,16.0,Heats,WC,Budapest,1,,Brian Fay,M         ,IRL
1241746,142291,3148214,07/08/2024,5000m,outdoor,835.35,seconds,13.0,Heats,OG,Paris,1,,Brian Fay,M         ,IRL
1241045,134418,2988597,23/08/2023,Long Jump,outdoor,7.45,metres,34.0,Quarter-finals,WC,Budapest,1,-0.3,Lin Yu-Tang,M         ,TPE
1241045,142291,3147161,04/08/2024,Long Jump,outdoor,7.7,metres,22.0,Quarter-finals,OG,Paris,1,-0.6,Lin Yu-Tang,M         ,TPE
1240877,142291,3146971,02/08/2024,Hammer Throw,outdoor,71.65,metres,25.0,Quarter-finals,OG,Paris,1,,Donát Varga,M         ,HUN
1240877,134418,2988011,19/08/2023,Hammer Throw,outdoor,72.02,metres,25.0,Quarter-finals,WC,Budapest,1,,Donát Varga,M         ,HUN
1240109,112541,2658136,02/08/2021,1500m,outdoor,250.72,seconds,12.0,Heats,OG,Tokyo,1,,Edina Jebitok,W         ,KEN
1240109,126941,2830557,15/07/2022,1500m,outdoor,247.12,seconds,9.0,Heats,WC,Eugene OR,1,,Edina Jebitok,W         ,KEN
1240109,112541,2659060,04/08/2021,1500m,outdoor,245.56,seconds,13.0,Semi-finals,OG,Tokyo,1,,Edina Jebitok,W         ,KEN
1240109,134418,2988100,20/08/2023,1500m,outdoor,245.41,seconds,10.0,Semi-finals,WC,Budapest,1,,Edina Jebitok,W         ,KEN
1240109,134418,2988014,19/08/2023,1500m,outdoor,244.09,seconds,4.0,Heats,WC,Budapest,1,,Edina Jebitok,W         ,KEN
1239766,126941,2831666,18/07/2022,200m,outdoor,23.35,seconds,5.0,Heats,WC,Eugene OR,1,1.9,Catherine Léger,W         ,CAN
1239434,126941,2830575,16/07/2022,1500m,outdoor,215.86,seconds,7.0,Heats,WC,Eugene OR,1,,Santiago Catrofe,M         ,URU
1239434,126941,2831290,17/07/2022,1500m,outdoor,220.16,seconds,10.0,Semi-finals,WC,Eugene OR,1,,Santiago Catrofe,M         ,URU
1239434,142291,3148214,07/08/2024,5000m,outdoor,836.4,seconds,14.0,Heats,OG,Paris,1,,Santiago Catrofe,M         ,URU
1239434,134418,2988075,20/08/2023,10000m,outdoor,1708.49,seconds,17.0,Finals,WC,Budapest,1,,Santiago Catrofe,M         ,URU
1239339,134418,2988146,21/08/2023,100m,outdoor,11.26,seconds,8.0,Semi-finals,WC,Budapest,1,-0.4,Rosemary Chukwuma,W         ,NGR
1239339,134418,2988098,20/08/2023,100m,outdoor,11.24,seconds,4.0,Heats,WC,Budapest,1,-1.0,Rosemary Chukwuma,W         ,NGR
1239339,142291,3147114,03/08/2024,100m,outdoor,11.39,seconds,8.0,Semi-finals,OG,Paris,1,-0.1,Rosemary Chukwuma,W         ,NGR
1239339,142291,3146954,02/08/2024,100m,outdoor,11.26,seconds,3.0,Heats,OG,Paris,1,1.0,Rosemary Chukwuma,W         ,NGR
1239339,126941,2831666,18/07/2022,200m,outdoor,22.93,seconds,5.0,Heats,WC,Eugene OR,1,2.5,Rosemary Chukwuma,W         ,NGR
1239339,126941,2831737,19/07/2022,200m,outdoor,22.72,seconds,7.0,Semi-finals,WC,Eugene OR,1,2.0,Rosemary Chukwuma,W         ,NGR
1237803,126941,2831663,18/07/2022,1500m,outdoor,245.86,seconds,12.0,Finals,WC,Eugene OR,1,,Hirut Meshesha,W         ,ETH
1237803,123073,2753509,18/03/2022,1500m,indoor,245.75,seconds,1.0,Heats,WC,Beograd,1,,Hirut Meshesha,W         ,ETH
1237803,123073,2753722,19/03/2022,1500m,indoor,243.39,seconds,3.0,Finals,WC,Beograd,1,,Hirut Meshesha,W         ,ETH
1237803,126941,2830601,16/07/2022,1500m,outdoor,244.05,seconds,2.0,Semi-finals,WC,Eugene OR,1,,Hirut Meshesha,W         ,ETH
1237803,126941,2830557,15/07/2022,1500m,outdoor,247.05,seconds,1.0,Heats,WC,Eugene OR,1,,Hirut Meshesha,W         ,ETH
1237803,134418,2988100,20/08/2023,1500m,outdoor,244.27,seconds,9.0,Semi-finals,WC,Budapest,1,,Hirut Meshesha,W         ,ETH
1237803,134418,2988014,19/08/2023,1500m,outdoor,243.47,seconds,1.0,Heats,WC,Budapest,1,,Hirut Meshesha,W         ,ETH
1237294,112541,2658987,03/08/2021,5000m,outdoor,811.13,seconds,6.0,Heats,OG,Tokyo,1,,Milkesa Mengesha,M         ,ETH
1237294,112541,2659319,06/08/2021,5000m,outdoor,788.5,seconds,10.0,Finals,OG,Tokyo,1,,Milkesa Mengesha,M         ,ETH
1237051,134418,2988077,20/08/2023,400m,outdoor,52.66,seconds,6.0,Heats,WC,Budapest,1,,Giulia Senn,W         ,SUI
1236776,126941,2831923,20/07/2022,400m,outdoor,51.22,seconds,4.0,Semi-finals,WC,Eugene OR,1,,Nicole Yeargin,W         ,GBR
1236776,126941,2830856,17/07/2022,400m,outdoor,51.17,seconds,4.0,Heats,WC,Eugene OR,1,,Nicole Yeargin,W         ,GBR
1235389,134418,2988487,22/08/2023,800m,outdoor,106.33,seconds,5.0,Heats,WC,Budapest,1,,Abdullahi Hassan,M         ,CAN
1233272,134418,2988014,19/08/2023,1500m,outdoor,259.0,seconds,13.0,Heats,WC,Budapest,1,,Fedra Aldana Luna,W         ,ARG
1233272,135095,3006983,01/03/2024,1500m,indoor,257.14,seconds,7.0,Heats,WC,Glasgow,1,,Fedra Aldana Luna,W         ,ARG
1231902,142291,3147136,03/08/2024,1500m,outdoor,215.42,seconds,9.0,Quarter-finals,OG,Paris,1,,Mael Gouyette,M         ,FRA
1231902,142291,3147061,02/08/2024,1500m,outdoor,217.87,seconds,15.0,Heats,OG,Paris,1,,Mael Gouyette,M         ,FRA
1231484,142291,3147124,03/08/2024,100m,outdoor,10.2,seconds,4.0,Heats,OG,Paris,1,0.2,Joshua Azzopardi,M         ,AUS
1230750,142291,3146971,02/08/2024,Hammer Throw,outdoor,68.8,metres,31.0,Quarter-finals,OG,Paris,1,,Patrik Hájek,M         ,CZE
1230750,134418,2988011,19/08/2023,Hammer Throw,outdoor,68.77,metres,32.0,Quarter-finals,WC,Budapest,1,,Patrik Hájek,M         ,CZE
1229981,142291,3147060,02/08/2024,100m,outdoor,11.97,seconds,5.0,Single race,OG,Paris,1,1.1,Safiatou Acquaviva,W         ,GUI
1229981,142291,3146954,02/08/2024,100m,outdoor,12.07,seconds,9.0,Heats,OG,Paris,1,1.2,Safiatou Acquaviva,W         ,GUI
1229246,112541,2658375,02/08/2021,200m,outdoor,23.41,seconds,8.0,Semi-finals,OG,Tokyo,1,0.1,Dalia Kaddari,W         ,ITA
1229246,112541,2658179,02/08/2021,200m,outdoor,23.26,seconds,3.0,Heats,OG,Tokyo,1,-0.3,Dalia Kaddari,W         ,ITA
